0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.236606241341196233e-02,-1.000000000000000000e+00,5.437865704891007290e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.208305496390908118e-02,-9.943282498924538304e-01,5.419252098334447210e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.180172562579238305e-02,-9.886848878468554869e-01,5.400596690750032458e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.152208138196923137e-02,-9.830697800971042177e-01,5.381901334057319630e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.124412895735597218e-02,-9.774827923696843834e-01,5.363167857807611405e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.096787490355469963e-02,-9.719237898145244303e-01,5.344398069684913599e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.069332568418633000e-02,-9.663926369280364526e-01,5.325593756098413456e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.042048776136759392e-02,-9.608891974669693248e-01,5.306756682865299002e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.014936768390704236e-02,-9.554133343515917032e-01,5.287888595983863960e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.987997217791517723e-02,-9.499649095565848578e-01,5.268991222498048410e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.961230824063611600e-02,-9.445437839878280117e-01,5.250066271456108602e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.934638323845075281e-02,-9.391498173430196106e-01,5.231115434967585909e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.908220501014975978e-02,-9.337828679537792942e-01,5.212140389364896542e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.881978197675806985e-02,-9.284427926064992009e-01,5.193142796477778766e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.855912325940053842e-02,-9.231294463387572646e-01,5.174124305031622129e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.830023880694217508e-02,-9.178426822075388403e-01,5.155086552183539839e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.804313953543942750e-02,-9.125823510248185499e-01,5.136031165213451599e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.778783748178400126e-02,-9.073483010552048089e-01,5.116959763391791816e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.753434597435951536e-02,-9.021403776692912269e-01,5.097873960050066655e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.728267982404982250e-02,-8.969584229450653368e-01,5.078775364886534138e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.703285553958347354e-02,-8.918022752081079529e-01,5.059665586546361338e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.678489157199045012e-02,-8.866717684993026261e-01,5.040546235524178131e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.653880859392783842e-02,-8.815667319562547899e-01,5.021418927447598435e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.629462982085819078e-02,-8.764869890914389616e-01,5.002285286813342724e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.605238138259920566e-02,-8.714323569460574737e-01,4.983146951263801028e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.581209275568848271e-02,-8.664026450934471102e-01,4.964005576512179330e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.557379726946930720e-02,-8.613976544592490958e-01,4.944862842049878027e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.533753270191187568e-02,-8.564171759169812992e-01,4.925720457801938124e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.510334198519666549e-02,-8.514609886064629096e-01,4.906580171937581225e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.487127404623986182e-02,-8.465288579077904219e-01,4.887443780095221957e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.464138481404417158e-02,-8.416205329840014127e-01,4.868313136349007864e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.441373843449764047e-02,-8.367357437793052632e-01,4.849190166331278640e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.418840874472507174e-02,-8.318741973242128607e-01,4.830076883038871838e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.396548107425612972e-02,-8.270355731502533336e-01,4.810975405999114440e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.374505446038545742e-02,-8.222195175496335162e-01,4.791887984664723876e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.352724439188160321e-02,-8.174256363209145837e-01,4.772817027159256820e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.331218623091631637e-02,-8.126534855080754793e-01,4.753765135823266874e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.310003951063329231e-02,-8.079025594482630579e-01,4.734735151434169564e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.289099336858309686e-02,-8.031722751637396795e-01,4.715730208504954613e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.268527345770573023e-02,-7.984619517202052874e-01,4.696753804706771396e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.248315077803171969e-02,-7.937707825541218121e-01,4.677809888154074169e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.228495298786916212e-02,-7.890977978296955797e-01,4.658902966849815530e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.209107885552015871e-02,-7.844418124348502275e-01,4.640038244481491381e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.190201651656072501e-02,-7.798013529652219056e-01,4.621221784619966577e-01
