0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.235987755982988157e-01,-1.570796326794896558e+00,-5.235987755982988157e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.270290798574182041e-03,-1.002201671354925550e+00,9.939845075617997905e-01,7.349389711996189012e-03,4.992135074842370401e-01,-1.559082008986304890e+00,-5.109278252928287634e-01,-1.849074196923567497e-19,2.000000000000000111e-01,-1.977685909527911734e-01,8.218685634963433795e-02,-7.736369567115174151e-02,0.000000000000000000e+00
-1.449994980025231736e-02,-1.004371199098624379e+00,9.879995560018232093e-01,1.464433600764033713e-02,4.747311117562174054e-01,-1.546583428435307717e+00,-4.989440101158062468e-01,3.850332099712696360e-18,4.000000000000000222e-01,-3.930372180884799671e-01,1.648232155749267680e-01,-1.531092643776262308e-01,0.000000000000000000e+00
-2.168943641627883376e-02,-1.006508589080342908e+00,9.820448630043304705e-01,2.188448248802519341e-02,4.501569127073884458e-01,-1.533302403514122725e+00,-4.876508359881622234e-01,5.572073615701453617e-18,6.000000000000000888e-01,-5.858108744375172261e-01,2.478864213370296776e-01,-2.272493024394364181e-01,0.000000000000000000e+00
-2.883920077661556586e-02,-1.008613841320839866e+00,9.761201477388266046e-01,2.906948583695374150e-02,4.254949590602050136e-01,-1.519239696414572016e+00,-4.770515894405294999e-01,5.830691332198429010e-18,8.000000000000000444e-01,-7.760943955359296265e-01,3.313542313710253762e-01,-2.997961387183516457e-01,0.000000000000000000e+00
-3.594968291944836830e-02,-1.010686948579881506e+00,9.702251307063350927e-01,3.619901515459038321e-02,4.007480187257791981e-01,-1.504394922019699044e+00,-4.671494235009767126e-01,1.136910795644641914e-17,1.000000000000000000e+00,-9.638924221564667549e-01,4.152048359770744157e-01,-3.707618054144882769e-01,0.000000000000000000e+00
-4.302131186449920097e-02,-1.012727894741814350e+00,9.643595335553588610e-01,4.327275125367914532e-02,3.759175726496456482e-01,-1.488766448164413614e+00,-4.579474512801286479e-01,5.955991626120773529e-18,1.199999999999999956e+00,-1.149209358444362561e+00,4.994168797241269608e-01,-4.401580048621766550e-01,0.000000000000000000e+00
-5.004090832299642327e-02,-1.014735612144258781e+00,9.585279493078434632e-01,5.029038591014686060e-02,3.510038066709553206e-01,-1.472351286081007071e+00,-4.494488473848448074e-01,8.458826908243200771e-19,1.399554506929657771e+00,-1.332049324308223426e+00,5.839694872273412107e-01,-5.079960712995934546e-01,0.000000000000000000e+00
-5.700406355805955061e-02,-1.016709625858250643e+00,9.527318737211232236e-01,5.725159452049750908e-02,3.260059327240886762e-01,-1.455145156297005249e+00,-4.416571032219799298e-01,6.574688023584567398e-18,1.598505434810463033e+00,-1.512418217765023831e+00,6.688431910443467521e-01,-5.742877406925931405e-01,0.000000000000000000e+00
-6.391045340960649357e-02,-1.018649741827437172e+00,9.469713361906434423e-01,6.415605280723926662e-02,3.009219582930828807e-01,-1.437142279782158028e+00,-4.345760053058214112e-01,1.337399800368059471e-17,1.796828903265560218e+00,-1.690322260451421421e+00,7.540194215060157523e-01,-6.390445453855615465e-01,0.000000000000000000e+00
-7.075976118876808885e-02,-1.020555747515059952e+00,9.412463621786093526e-01,7.100344396500146704e-02,2.757485640947842653e-01,-1.418335184146071182e+00,-4.282097067436054227e-01,2.947666727614155992e-17,1.994501831785439938e+00,-1.865767281133558830e+00,8.394802864098444006e-01,-7.022775024516465514e-01,0.000000000000000000e+00
-7.755167676365054552e-02,-1.022427408966384288e+00,9.355569722428845880e-01,7.779345774629005394e-02,2.504810744197865646e-01,-1.398714538490724024e+00,-4.225628627239548241e-01,6.111146792202960491e-17,2.191501977635281762e+00,-2.038758627996335893e+00,9.252086239052293992e-01,-7.639970409599660117e-01,0.000000000000000000e+00
-8.428589552094316317e-02,-1.024264467303553472e+00,9.299031809003883708e-01,8.452578942308834609e-02,2.251134188602600394e-01,-1.378268967307040960e+00,-4.176407783481114189e-01,6.597408554293606382e-17,2.387807982033135712e+00,-2.209301065898478633e+00,1.011188065683608972e+00,-8.242129162426331535e-01,0.000000000000000000e+00
-9.096211717406833819e-02,-1.026066634534635647e+00,9.242849952918894552e-01,9.120013859500009090e-02,1.996380834943541072e-01,-1.356984839528647235e+00,-4.134495707605993498e-01,7.764170130814035999e-17,2.583399426218913053e+00,-2.377398655377138237e+00,1.097403112573506423e+00,-8.829341084254116456e-01,0.000000000000000000e+00
-9.758004438158603133e-02,-1.027833588530829845e+00,9.187024136075028213e-01,9.781620780764709033e-02,1.740460493034328149e-01,-1.334846027994683881e+00,-4.099963481036414392e-01,9.474019624104795849e-17,2.778256899409958791e+00,-2.543054609429462598e+00,1.183839225130752126e+00,-9.401687018439351951e-01,0.000000000000000000e+00
-1.041393811305799111e-01,-1.029564966989410912e+00,9.131554232222029999e-01,1.043737009360486134e-01,1.483267152279155454e-01,-1.311833633505785635e+00,-4.072894085170224998e-01,1.016922563930419364e-16,2.972362081137013945e+00,-2.706271123111080534e+00,1.270482932459397585e+00,-9.959237411271417706e-01,0.000000000000000000e+00
-1.106398308280559933e-01,-1.031260360152112643e+00,9.076439984774820058e-01,1.108723212760130000e-01,1.224678027980763556e-01,-1.287925666323324059e+00,-4.053384632696449552e-01,9.410332408305810591e-17,3.165697841115042266e+00,-2.867049169693602462e+00,1.357321963351116434e+00,-1.050205058623352894e+00,0.000000000000000000e+00
-1.170810940279900236e-01,-1.032919301985204763e+00,9.021680980277809736e-01,1.173117692711787702e-01,9.645523867968563980e-02,-1.263096676283188557e+00,-4.041548891913897545e-01,8.742379505016362125e-17,3.358248360682856148e+00,-3.025388255405184079e+00,1.444345404962565027e+00,-1.103017066378567668e+00,0.000000000000000000e+00
-1.234628657011834357e-01,-1.034541259442825156e+00,8.967276616469762596e-01,1.236917397828634496e-01,7.027301071472266680e-02,-1.237317320567188572e+00,-4.037520169424267946e-01,7.780187300087993250e-17,3.549999281022693243e+00,-3.181286122485476930e+00,1.531543895762850882e+00,-1.154362503919308169e+00,0.000000000000000000e+00
-1.297848319275642648e-01,-1.036125619321069280e+00,8.913226063587865733e-01,1.300119187823582656e-01,4.390299206790133912e-02,-1.210553855458191386e+00,-4.041454634046026118e-01,9.455419124828289664e-17,3.740937884958367210e+00,-3.334738387199520648e+00,1.618909861521648397e+00,-1.204242130456473880e+00,0.000000000000000000e+00
-1.360466658531744588e-01,-1.037671672055239913e+00,8.859528217123519012e-01,1.362719793079087416e-01,1.732472685019547862e-02,-1.182767534912624541e+00,-4.053535187324636690e-01,1.510246753742361144e-16,3.931053321290341351e+00,-3.485738095258264391e+00,1.706437805880860470e+00,-1.252654346542454444e+00,0.000000000000000000e+00
-1.422480227026973743e-01,-1.039178591599475343e+00,8.806181639658209326e-01,1.424715764772356563e-01,-9.484830996598789254e-03,-1.153913894264867679e+00,-4.073976015334262457e-01,9.632829911080243637e-17,4.120336883594479360e+00,-3.634275171325666243e+00,1.794124670863027404e+00,-1.299594725287884556e+00,0.000000000000000000e+00
-1.483885335669113681e-01,-1.040645410231511692e+00,8.753184488598423352e-01,1.486103412749822938e-01,-3.655163580373581300e-02,-1.123941891494433021e+00,-4.103027994967238801e-01,1.155453639007390134e-16,4.308782359538048112e+00,-3.780335731272242317e+00,1.881970287967346112e+00,-1.345055426395209475e+00,0.000000000000000000e+00
-1.544677975837662476e-01,-1.042070986707745561e+00,8.700534425493188229e-01,1.546878727337844261e-01,-6.390493812041532495e-02,-1.092792870784223380e+00,-4.140985178902540920e-01,2.040055644019406557e-16,4.496386472576526572e+00,-3.923901214539915028e+00,1.969977947963734266e+00,-1.389024456620790993e+00,0.000000000000000000e+00
-1.604853719879356377e-01,-1.043453965597348931e+00,8.648228501004132651e-01,1.607037279838163246e-01,-9.157775867273180992e-02,-1.060399302969171842e+00,-4.188192651529892840e-01,2.207239692640296452e-16,4.683149446187521825e+00,-4.064947277854292551e+00,2.058155128144721235e+00,-1.431484726505158900e+00,0.000000000000000000e+00
-1.664407592950898074e-01,-1.044792724759477709e+00,8.596263007271434109e-01,1.666574094370572301e-01,-1.196074687101671141e-01,-1.026683244118718363e+00,-4.245056139660075001e-01,3.306310512026877403e-16,4.869075732812564006e+00,-4.203442368142058960e+00,2.146514431227025455e+00,-1.472412833250186015e+00,0.000000000000000000e+00
-1.723333905796402277e-01,-1.046085306653354863e+00,8.544633286012780493e-01,1.725483480650298884e-01,-1.480365023381470524e-01,-9.915544358896757338e-01,-4.312053885670701914e-01,4.103839582142063159e-16,5.054174967367270455e+00,-4.339345858070625006e+00,2.235074812822077206e+00,-1.511777470219095143e+00,0.000000000000000000e+00
-1.781626033434022538e-01,-1.047329327259871601e+00,8.493333475622112383e-01,1.783758812674566818e-01,-1.769132327219809231e-01,-9.549079481972471140e-01,-4.389751458756649960e-01,5.705676349022886828e-16,5.238463231684962196e+00,-4.472605575992868232e+00,2.323863208456859120e+00,-1.549537319458427653e+00,0.000000000000000000e+00
-1.839276117672483946e-01,-1.048521853471940934e+00,8.442356172852519824e-01,1.841392231239070143e-01,-2.062930511064278993e-01,-9.166212349091805711e-01,-4.478820407792846181e-01,2.683266385633371860e-15,5.421964756726382895e+00,-4.603154483186761681e+00,2.412916723150162479e+00,-1.585638216304203096e+00,0.000000000000000000e+00
-1.896274660367920362e-01,-1.049659235252333733e+00,8.391691972805253030e-01,1.898374237194749015e-01,-2.362396942885005291e-01,-8.765504359293282421e-01,-4.580061965770642618e-01,2.801554916921511573e-15,5.604714252443185885e+00,-4.730906128245569775e+00,2.502285627642527377e+00,-1.620009270138571988e+00,0.000000000000000000e+00
-1.952609956759052134e-01,-1.050736871585467469e+00,8.341328832259745640e-01,1.954693124782904690e-01,-2.668268692971591527e-01,-8.345257156202963156e-01,-4.694437418774375370e-01,2.804939878205136534e-15,5.786760155600974009e+00,-4.855748312330155692e+00,2.592037534585057923e+00,-1.652557458007899216e+00,0.000000000000000000e+00
-2.008267289497692731e-01,-1.051748877369786062e+00,8.291251171320692670e-01,2.010334175665648704e-01,-2.981402153852598103e-01,-7.903453859526506919e-01,-4.823107254569825031e-01,2.809602885342385761e-15,5.968169249556646960e+00,-4.977534078847187793e+00,2.682263338734873326e+00,-1.683159934719072881e+00,0.000000000000000000e+00
-2.063227755849604828e-01,-1.052687598497986654e+00,8.241438578972301032e-01,2.065278486126696789e-01,-3.302796028880138346e-01,-7.437685489090182234e-01,-4.967481749978610028e-01,2.808179993165233197e-15,6.149033383431275368e+00,-5.096068605415607244e+00,2.773085857522326947e+00,-1.711652846200316880e+00,0.000000000000000000e+00
-2.117466517710661911e-01,-1.053542888165337477e+00,8.191863905325115214e-01,2.119501217087473299e-01,-3.633616467827890384e-01,-6.945060802425719881e-01,-5.129285997695320898e-01,2.804057457694999036e-15,6.329479486537065824e+00,-5.211089656347038357e+00,2.864672712472769334e+00,-1.737814648976398590e+00,0.000000000000000000e+00
-2.170950117852387951e-01,-1.054300997129889783e+00,8.142490382129992099e-01,2.172968910352592042e-01,-3.975219879726091254e-01,-6.422101673783801035e-01,-5.310641714439039429e-01,2.809610021318579730e-15,6.509684896049546587e+00,-5.322237635135801170e+00,2.957256053667954632e+00,-1.761340559447864829e+00,0.000000000000000000e+00
-2.223632241758118910e-01,-1.054942821924953700e+00,8.093267170375794128e-01,2.225635250445956725e-01,-4.329160588925472508e-01,-5.864638572304471387e-01,-5.514164106718988378e-01,2.811621719624906704e-15,6.689901488347504532e+00,-5.429008365586634355e+00,3.051163634460779761e+00,-1.781802278393563865e+00,0.000000000000000000e+00
-2.275446821518062046e-01,-1.055441056741090566e+00,8.044122322441852324e-01,2.277434168505765855e-01,-4.697148993088930413e-01,-5.267756807456416279e-01,-5.743057467403586136e-01,2.799845645411258358e-15,6.870494764123497689e+00,-5.530676439953141177e+00,3.146869194459846142e+00,-1.798582636983141247e+00,0.000000000000000000e+00
-2.326296507971566119e-01,-1.055755439121435213e+00,7.994951501176222886e-01,2.328268314426722996e-01,-5.080869785921243720e-01,-4.625946683582460861e-01,-6.001146798445228248e-01,2.792078625754998709e-15,7.052008730092237165e+00,-5.626167538857686168e+00,3.245076227302632788e+00,-1.810766802761732519e+00,0.000000000000000000e+00
-2.376033116082040542e-01,-1.055824705796296836e+00,7.945600071615366300e-01,2.377989502234901242e-01,-5.481421238514073702e-01,-3.933901085552312660e-01,-6.292640943882547022e-01,2.788879538872609844e-15,7.235274727105970527e+00,-5.713843078733809477e+00,3.346858845071547073e+00,-1.816958963393034754e+00,0.000000000000000000e+00
-2.424425265281470177e-01,-1.055553350723432482e+00,7.895836883264275574e-01,2.426366350432200003e-01,-5.897746734763166243e-01,-3.189216768541387470e-01,-6.620999764644378560e-01,2.816409796343326369e-15,7.421587843116459027e+00,-5.791147518611546197e+00,3.453891206010630377e+00,-1.814982648199363835e+00,0.000000000000000000e+00
-2.471112823631808064e-01,-1.054793265240268285e+00,7.845328010544376784e-01,2.473038726157680833e-01,-6.322514225863989923e-01,-2.400331922729470879e-01,-6.985117119355471749e-01,2.817260868389982412e-15,7.612942560386045443e+00,-5.854124546026302056e+00,3.568757795770088670e+00,-1.801471548103991127e+00,0.000000000000000000e+00
-2.515587269901548573e-01,-1.053337283719957718e+00,7.793666244921857444e-01,2.517498107264086182e-01,-6.732785049200644689e-01,-1.606313758853580853e-01,-7.368864459894707286e-01,3.152264976171443418e-15,7.812078237260001501e+00,-5.897264617033907363e+00,3.695031081946811291e+00,-1.771749228414362110e+00,0.000000000000000000e+00
-2.554582295825315597e-01,-1.050977287400876481e+00,7.742335611517683347e-01,2.559278890027524844e-01,-7.078472046217999525e-01,-9.061066685527785491e-02,-7.723384553178155310e-01,3.160566553999528566e-15,8.012078237260000790e+00,-5.915771202391852945e+00,3.835734003724078800e+00,-1.721781955989506230e+00,0.000000000000000000e+00
-2.588524913660020799e-01,-1.047815418134207421e+00,7.691829877103069091e-01,2.598558786260320441e-01,-7.302714646208653404e-01,-4.277884483072170313e-02,-7.977460173433064128e-01,3.190845335765687153e-15,8.212078237260000080e+00,-5.912340694020936205e+00,3.988930029527577137e+00,-1.653939184654568795e+00,0.000000000000000000e+00
-2.620009801575935438e-01,-1.044259739908580009e+00,7.641943251604119691e-01,2.636226110052768412e-01,-7.409601385080446523e-01,-1.835209212919701807e-02,-8.114840961576517131e-01,3.202068712140329736e-15,8.412078237259999369e+00,-5.897446206505676081e+00,4.147605380550158927e+00,-1.577206096349686559e+00,0.000000000000000000e+00
-2.650774817697806318e-01,-1.040584041715258090e+00,7.592373072459440708e-01,2.672900290241559951e-01,-7.450525508145018350e-01,-7.687666648371184117e-03,-8.180561093320203314e-01,3.198719827398164043e-15,8.612078237259998659e+00,-5.878140963547447306e+00,4.307091412298624356e+00,-1.497610300733033473e+00,0.000000000000000000e+00
-2.681311641832489490e-01,-1.036865682446362458e+00,7.543019006614614108e-01,2.708763652885713968e-01,-7.462521226439791100e-01,-3.224709227722244789e-03,-8.213194949231920061e-01,3.235581234958100230e-15,8.812078237259997948e+00,-5.856427228444124111e+00,4.466072305980262058e+00,-1.416858843932302436e+00,0.000000000000000000e+00
-2.711717691920295104e-01,-1.033119856533823322e+00,7.493859680415634328e-01,2.743856920762216545e-01,-7.462664524693511936e-01,-1.372152744781325552e-03,-8.231577215807608372e-01,3.219102701944946910e-15,9.012078237259997238e+00,-5.832702811176804225e+00,4.624288137577670987e+00,-1.335290260737317602e+00,0.000000000000000000e+00
-2.742012377864959105e-01,-1.029349454620444915e+00,7.444889963246831277e-01,2.778192321921674757e-01,-7.458125853694655971e-01,-6.038583192140024305e-04,-8.243798831062136845e-01,3.259793383136479253e-15,9.212078237259996527e+00,-5.807047106223772737e+00,4.781687176009026707e+00,-1.252972078300201186e+00,0.000000000000000000e+00
-2.772201296158222084e-01,-1.025555188833561227e+00,7.396107631659329940e-01,2.811776938838345119e-01,-7.451876501406168307e-01,-2.845734765261416672e-04,-8.253241031777504011e-01,3.314318285792098486e-15,9.412078237259995817e+00,-5.779482954861469679e+00,4.938254428868189549e+00,-1.169923792862511691e+00,0.000000000000000000e+00
-2.802287619877942837e-01,-1.021737390187883898e+00,7.347510983035130394e-01,2.844616911248655788e-01,-7.445147228987124555e-01,-1.509791577286716279e-04,-8.261306247384523349e-01,3.280368495458447668e-15,9.612078237259995106e+00,-5.750023235498287200e+00,5.093981318271847414e+00,-1.086156463822542495e+00,0.000000000000000000e+00
-2.832274072557114941e-01,-1.017896320189898285e+00,7.299098421238431333e-01,2.876718174189213939e-01,-7.438448675445993308e-01,-9.408690040618012361e-05,-8.268573723498879868e-01,3.235352016186272105e-15,9.812078237259994395e+00,-5.718678958391346434e+00,5.248860441338375260e+00,-1.001679580402424996e+00,0.000000000000000000e+00
-2.862163270500266421e-01,-1.014032224861450837e+00,7.250868384603813555e-01,2.908086587404947188e-01,-7.431993484266776751e-01,-6.883595541418713738e-05,-8.275281424128015928e-01,3.225179853110903850e-15,1.001207823725999368e+01,-5.685460672338258803e+00,5.402884663695894041e+00,-9.165022531993651800e-01,0.000000000000000000e+00
-2.891957783213137678e-01,-1.010145344239841592e+00,7.202819333075876074e-01,2.938727958257824624e-01,-7.425870985461684448e-01,-5.661704695496322983e-05,-8.281526112017700836e-01,3.223131430769155667e-15,1.021207823725999297e+01,-5.650378712954885252e+00,5.556046959420724463e+00,-8.306334245213274903e-01,0.000000000000000000e+00
-2.921660144840481643e-01,-1.006235914137848075e+00,7.154949745615971635e-01,2.968648045937553603e-01,-7.420119474772164381e-01,-4.975412068115403312e-05,-8.287346251969960331e-01,3.242702914076611374e-15,1.041207823725999226e+01,-5.613443249203084129e+00,5.708340380390010793e+00,-7.440819080851145406e-01,0.000000000000000000e+00
-2.951231418414564933e-01,-1.002303899299106016e+00,7.107286931271258323e-01,2.997852562367098184e-01,-7.414756102653076164e-01,-4.508513700162302448e-05,-8.292756313925844225e-01,3.238137284418657133e-15,1.061194245998313868e+01,-5.574664294214314531e+00,5.859758048534340347e+00,-6.568563985175277509e-01,0.000000000000000000e+00
-2.980090009070592294e-01,-9.983458683856413218e-01,7.060236675755751090e-01,3.026347233273742332e-01,-7.409789222287115340e-01,-4.130965088704769013e-05,-8.297760949152951371e-01,3.213084500297500863e-15,1.080975694511794138e+01,-5.534052754065173829e+00,6.010293565998630960e+00,-5.689658906978741770e-01,0.000000000000000000e+00
-3.008242485934039534e-01,-9.943622978384547562e-01,7.013797468494390452e-01,3.054138605833239262e-01,-7.405223482500923327e-01,-3.789465493023833103e-05,-8.302360838898711348e-01,3.223980314116919049e-15,1.100553209002907273e+01,-5.491634016600643875e+00,6.159946567963262787e+00,-4.804250102868448669e-01,0.000000000000000000e+00
